CustomerID,Recency,Frequency,Monetary,Cluster
14219.0,4,6,73.44,Cluster #1
14220.0,247,20,510.72,Cluster #1
14221.0,42,164,2655.95,Cluster #2
14222.0,177,37,576.5,Cluster #0
14223.0,92,45,736.5600000000001,Cluster #0
14224.0,110,92,645.21,Cluster #0
14226.0,30,53,1256.49,Cluster #0
14227.0,26,151,2897.32,Cluster #2
14229.0,52,30,757.8,Cluster #0
14231.0,184,46,793.26,Cluster #0
14232.0,43,96,1630.66,Cluster #0
14233.0,49,31,916.9200000000001,Cluster #0
14234.0,22,143,706.92,Cluster #2
14235.0,75,59,1505.34,Cluster #0
14236.0,81,12,302.64,Cluster #1
14237.0,373,5,77.45,Cluster #1
14238.0,326,6,96.2,Cluster #1
14239.0,43,95,1996.75,Cluster #2
14240.0,30,36,745.14,Cluster #0
14241.0,184,10,213.70000000000002,Cluster #1
14242.0,235,13,219.25,Cluster #1
14243.0,9,118,2205.13,Cluster #2
14245.0,220,96,1516.7,Cluster #0
14246.0,111,67,1293.0,Cluster #0
14247.0,278,17,104.12,Cluster #1
14248.0,318,7,98.58,Cluster #1
14250.0,7,106,1823.13,Cluster #2
14251.0,2,66,1796.8200000000002,Cluster #2
14256.0,260,42,738.0600000000001,Cluster #0
14257.0,64,95,2451.6,Cluster #0
14258.0,9,36,2439.26,Cluster #2
14259.0,142,4,104.1,Cluster #1
14261.0,79,32,633.79,Cluster #0
14262.0,8,138,2337.11,Cluster #2
14264.0,155,7,177.17000000000002,Cluster #1
14265.0,109,20,333.43,Cluster #1
14267.0,163,42,940.44,Cluster #0
14270.0,332,22,341.65000000000003,Cluster #1
14271.0,226,9,92.42,Cluster #1
14272.0,74,26,330.2,Cluster #0
14273.0,51,29,559.97,Cluster #0
14276.0,99,61,1042.49,Cluster #0
14277.0,15,182,2830.32,Cluster #2
14280.0,197,6,92.63999999999999,Cluster #1
14282.0,3,135,2651.88,Cluster #2
14284.0,31,28,505.3,Cluster #0
14285.0,21,13,368.78000000000003,Cluster #0
14286.0,24,259,3926.34,Cluster #2
14287.0,8,8,159.35,Cluster #1
14288.0,213,14,306.0,Cluster #1
14289.0,9,25,508.06,Cluster #0
14290.0,11,94,1983.2,Cluster #2
14291.0,2,213,3262.5,Cluster #2
14292.0,8,80,1665.33,Cluster #2
14293.0,3,57,951.1600000000001,Cluster #2
14295.0,40,5,166.20000000000002,Cluster #1
14297.0,18,56,1102.85,Cluster #0
14298.0,8,1011,24387.53,Cluster #2
14299.0,8,116,2234.89,Cluster #2
14300.0,19,3,43.2,Cluster #1
14301.0,117,5,128.7,Cluster #1
14304.0,223,11,224.4,Cluster #1
14305.0,71,102,1811.16,Cluster #0
14306.0,51,18,697.88,Cluster #0
14307.0,89,166,2682.61,Cluster #2
14309.0,8,106,1766.45,Cluster #2
14311.0,243,13,198.97,Cluster #1
14312.0,47,71,1265.06,Cluster #0
14314.0,107,5,93.47999999999999,Cluster #1
14315.0,45,84,2014.03,Cluster #0
14317.0,65,20,375.58,Cluster #0
14320.0,207,30,457.89,Cluster #0
14321.0,11,97,1178.4,Cluster #2
14323.0,115,32,517.66,Cluster #0
14326.0,242,7,123.85000000000001,Cluster #1
14327.0,163,12,311.65,Cluster #1
14329.0,17,225,3974.03,Cluster #2
14331.0,124,25,395.76,Cluster #0
14332.0,23,20,559.05,Cluster #0
14333.0,68,9,188.20000000000002,Cluster #1
14334.0,17,123,1829.61,Cluster #2
14335.0,16,57,409.2,Cluster #0
14336.0,17,73,1281.1100000000001,Cluster #2
14338.0,196,25,443.2,Cluster #0
14339.0,243,14,309.52,Cluster #1
14340.0,219,6,134.7,Cluster #1
14341.0,45,115,1858.47,Cluster #2
14342.0,21,17,322.8,Cluster #0
14344.0,127,58,615.5300000000001,Cluster #0
14345.0,39,6,108.97999999999999,Cluster #1
14346.0,121,51,799.46,Cluster #0
14348.0,260,16,297.87,Cluster #1
14349.0,10,30,125.0,Cluster #0
14350.0,274,18,282.93,Cluster #1
14351.0,165,1,51.0,Cluster #1
14352.0,157,36,821.76,Cluster #0
14353.0,215,6,90.6,Cluster #1
14354.0,6,8,126.17999999999999,Cluster #1
14355.0,366,10,158.5,Cluster #1
14356.0,80,29,480.93,Cluster #0
14357.0,43,39,215.17000000000002,Cluster #0
14359.0,19,48,799.08,Cluster #0
14360.0,32,106,1722.63,Cluster #2
14362.0,22,36,138.75,Cluster #0
14364.0,109,45,1022.95,Cluster #0
14367.0,8,447,7225.1900000000005,Cluster #2
14368.0,320,6,105.2,Cluster #1
14371.0,295,4,100.5,Cluster #1
14373.0,358,1,10.2,Cluster #1
14375.0,185,64,219.66,Cluster #0
14377.0,191,3,155.25,Cluster #1
14379.0,44,45,340.15000000000003,Cluster #0
14381.0,52,56,202.68,Cluster #0
14382.0,26,116,448.58,Cluster #0
14383.0,38,48,903.67,Cluster #0
14385.0,9,14,202.11,Cluster #0
14386.0,297,5,93.6,Cluster #1
14387.0,33,125,1458.25,Cluster #2
14388.0,10,166,2804.56,Cluster #2
14389.0,65,39,792.94,Cluster #0
14390.0,10,248,3415.92,Cluster #2
14393.0,218,5,67.95,Cluster #1
14395.0,2,328,3129.21,Cluster #2
14396.0,65,69,451.09,Cluster #0
14397.0,3,55,994.8199999999999,Cluster #2
14400.0,149,21,326.48,Cluster #1
14401.0,4,141,2722.94,Cluster #2
14403.0,217,4,283.95000000000005,Cluster #1
14404.0,34,85,1078.73,Cluster #0
14406.0,119,6,106.25,Cluster #1
14407.0,107,51,981.53,Cluster #0
14408.0,11,92,1816.03,Cluster #2
14409.0,71,43,875.4200000000001,Cluster #0
14410.0,92,176,887.72,Cluster #0
14411.0,311,7,539.4000000000001,Cluster #1
14412.0,43,37,562.33,Cluster #0
14413.0,362,21,111.10000000000001,Cluster #1
14414.0,92,74,1033.42,Cluster #0
14415.0,1,528,5144.24,Cluster #2
14416.0,22,12,189.5,Cluster #1
14418.0,4,109,1517.64,Cluster #2
14419.0,11,199,1025.94,Cluster #2
14420.0,99,29,387.52,Cluster #0
14421.0,57,25,728.61,Cluster #0
14422.0,1,190,3462.69,Cluster #2
14423.0,218,1,20.4,Cluster #1
14426.0,24,185,2998.21,Cluster #2
14427.0,50,15,287.74,Cluster #1
14428.0,7,113,764.04,Cluster #2
14431.0,303,13,303.66,Cluster #1
14432.0,10,369,2025.91,Cluster #2
14434.0,22,8,964.8000000000001,Cluster #0
14436.0,99,8,76.56,Cluster #1
14437.0,366,5,63.0,Cluster #1
14438.0,306,9,131.9,Cluster #1
14439.0,320,20,1637.3,Cluster #0
14440.0,8,43,1549.88,Cluster #2
14441.0,1,39,1378.5900000000001,Cluster #2
14442.0,205,37,677.47,Cluster #0
14443.0,54,91,1370.33,Cluster #0
14446.0,1,267,899.22,Cluster #2
14447.0,19,69,1147.33,Cluster #2
14448.0,9,18,127.80000000000001,Cluster #0
14449.0,19,247,852.55,Cluster #2
14450.0,181,40,483.25,Cluster #0
14451.0,60,104,626.9,Cluster #0
14452.0,11,53,191.5,Cluster #0
14453.0,190,21,109.98,Cluster #1
14456.0,5,911,2663.06,Cluster #2
14457.0,311,3,68.64,Cluster #1
14459.0,155,30,1274.16,Cluster #0
14460.0,110,5,150.0,Cluster #1
14461.0,148,155,1468.31,Cluster #0
14462.0,66,214,1638.88,Cluster #2
14463.0,205,1,39.599999999999994,Cluster #1
14465.0,247,112,486.59000000000003,Cluster #0
14466.0,29,59,1400.65,Cluster #0
14467.0,18,83,530.01,Cluster #0
14470.0,12,33,303.99,Cluster #0
14472.0,104,246,1507.9,Cluster #0
14473.0,74,4,95.28,Cluster #1
14474.0,46,14,240.06,Cluster #1
14475.0,72,35,683.01,Cluster #0
14476.0,257,16,183.05,Cluster #1
14477.0,51,2,83.2,Cluster #1
14479.0,254,14,252.65,Cluster #1
14480.0,11,12,262.55,Cluster #0
14481.0,165,27,538.41,Cluster #0
14482.0,18,117,1041.28,Cluster #2
14483.0,282,9,137.1,Cluster #1
14484.0,50,13,301.76,Cluster #1
14485.0,39,44,144.35,Cluster #0
14487.0,27,128,946.3299999999999,Cluster #2
14488.0,68,41,706.18,Cluster #0
14489.0,207,29,433.5,Cluster #0
14491.0,175,12,220.98,Cluster #1
14493.0,7,107,2047.03,Cluster #2
14494.0,26,7,139.56,Cluster #1
14495.0,51,6,123.8,Cluster #1
14496.0,312,12,291.92,Cluster #1
14497.0,309,21,335.52,Cluster #1
14498.0,43,178,1519.27,Cluster #2
14499.0,26,185,768.74,Cluster #2
14500.0,88,4,218.10000000000002,Cluster #1
14501.0,184,10,251.21,Cluster #1
14502.0,20,575,1917.98,Cluster #2
14503.0,3,145,2664.66,Cluster #2
14504.0,47,93,522.21,Cluster #0
14505.0,17,727,4940.0,Cluster #2
14506.0,17,242,1206.85,Cluster #2
14507.0,40,85,928.78,Cluster #0
14508.0,22,48,196.0,Cluster #0
14511.0,11,63,1173.41,Cluster #2
14512.0,188,19,175.63,Cluster #1
14513.0,207,9,183.75,Cluster #1
14514.0,61,58,732.3,Cluster #0
14515.0,18,81,1542.51,Cluster #2
14517.0,33,11,192.55,Cluster #1
14518.0,64,12,112.44,Cluster #1
14520.0,2,1,10.2,Cluster #1
14522.0,72,9,405.26,Cluster #1
14523.0,108,9,160.91,Cluster #1
14524.0,32,172,1438.78,Cluster #2
14525.0,20,233,2245.81,Cluster #2
14527.0,3,665,4320.12,Cluster #2
14528.0,37,14,234.83999999999997,Cluster #1
14529.0,60,210,542.96,Cluster #0
14530.0,26,171,1982.45,Cluster #2
14532.0,236,25,200.4,Cluster #1
14533.0,25,35,757.44,Cluster #0
14534.0,3,448,3188.33,Cluster #2
14535.0,60,306,2492.68,Cluster #2
14536.0,260,13,76.0,Cluster #1
14537.0,58,10,355.56,Cluster #1
14538.0,65,17,334.35,Cluster #0
14539.0,16,30,500.32,Cluster #0
14540.0,10,63,836.51,Cluster #2
14541.0,59,102,1372.05,Cluster #0
14542.0,186,5,103.25,Cluster #1
14543.0,29,44,1136.39,Cluster #0
14544.0,24,87,1175.57,Cluster #2
14546.0,5,376,2366.38,Cluster #2
14547.0,4,317,3315.76,Cluster #2
14549.0,311,50,224.98000000000002,Cluster #1
14550.0,11,44,650.77,Cluster #0
14551.0,18,8,148.23,Cluster #1
14552.0,152,56,156.27,Cluster #0
14553.0,19,105,543.62,Cluster #0
14554.0,10,180,1863.18,Cluster #2
14555.0,57,18,251.7,Cluster #1
14557.0,85,9,287.44,Cluster #1
14560.0,17,33,600.03,Cluster #0
14561.0,76,62,957.37,Cluster #0
14562.0,4,370,4012.62,Cluster #2
14565.0,96,110,2636.81,Cluster #0
14567.0,57,31,1257.96,Cluster #0
14569.0,1,9,80.09,Cluster #0
14570.0,281,26,190.21,Cluster #1
14572.0,3,243,2333.51,Cluster #2
14573.0,180,173,778.7,Cluster #0
14576.0,372,1,35.400000000000006,Cluster #1
14577.0,13,123,859.71,Cluster #2
14578.0,3,21,111.51,Cluster #0
14581.0,17,14,95.67,Cluster #1
14582.0,41,5,94.21000000000001,Cluster #1
14583.0,6,286,799.4,Cluster #2
14584.0,169,90,825.76,Cluster #0
14585.0,50,28,148.55,Cluster #1
14586.0,277,16,202.44,Cluster #1
14587.0,19,345,1258.33,Cluster #2
14591.0,15,144,876.86,Cluster #2
14592.0,35,154,516.29,Cluster #0
14593.0,22,144,450.95,Cluster #0
14594.0,7,43,273.28,Cluster #0
14595.0,20,92,1524.96,Cluster #2
14597.0,11,38,295.74,Cluster #0
14598.0,44,50,221.97,Cluster #0
14600.0,306,15,236.43,Cluster #1
14601.0,11,6,123.96000000000001,Cluster #1
14606.0,1,2425,8207.41,Cluster #2
14607.0,19,9,450.9,Cluster #0
14608.0,4,16,1017.1500000000001,Cluster #0
14616.0,285,1,10.08,Cluster #1
14618.0,9,12,408.84000000000003,Cluster #0
14619.0,246,13,263.74,Cluster #1
14620.0,206,21,318.54,Cluster #1
14621.0,1,82,1490.42,Cluster #2
14622.0,185,19,288.78000000000003,Cluster #1
14623.0,32,123,688.3,Cluster #0
14624.0,57,13,225.85,Cluster #1
14625.0,196,40,668.48,Cluster #0
14626.0,24,104,2035.8200000000002,Cluster #2
14628.0,91,17,411.71000000000004,Cluster #0
14629.0,4,124,564.91,Cluster #2
14631.0,51,35,722.9200000000001,Cluster #0
14632.0,263,6,79.94,Cluster #1
14633.0,266,14,235.4,Cluster #1
14636.0,36,28,609.85,Cluster #0
14638.0,51,11,269.6,Cluster #1
14639.0,52,125,2119.57,Cluster #2
14640.0,24,89,1651.76,Cluster #2
14641.0,22,7,110.46,Cluster #1
14642.0,59,1,19.8,Cluster #1
14643.0,170,18,295.87,Cluster #1
14644.0,68,20,381.02000000000004,Cluster #0
14645.0,157,26,419.42,Cluster #0
14646.0,2,394,11901.92,Cluster #2
14647.0,201,28,236.04000000000002,Cluster #1
14649.0,5,168,964.26,Cluster #2
14651.0,67,93,560.3,Cluster #0
14652.0,77,27,94.28,Cluster #1
14653.0,1,207,1483.15,Cluster #2
14655.0,8,36,939.2800000000001,Cluster #2
14656.0,169,75,240.95000000000002,Cluster #0
14657.0,18,115,707.37,Cluster #2
14658.0,5,21,110.60000000000001,Cluster #0
14659.0,9,233,2302.78,Cluster #2
14660.0,87,27,256.24,Cluster #0
14661.0,27,3,41.05,Cluster #1
14662.0,29,144,611.8,Cluster #0
14664.0,20,94,566.59,Cluster #0
14665.0,61,73,1490.75,Cluster #0
14666.0,24,13,175.35,Cluster #1
14667.0,11,460,5936.09,Cluster #2
14669.0,242,154,1069.77,Cluster #0
14670.0,280,122,384.90999999999997,Cluster #0
14672.0,235,51,578.57,Cluster #0
14673.0,3,67,1334.64,Cluster #2
14675.0,16,90,428.01,Cluster #0
14676.0,31,13,702.12,Cluster #0
14680.0,25,111,3943.2,Cluster #2
14681.0,71,3,120.0,Cluster #1
14684.0,26,384,1141.96,Cluster #2
14687.0,107,10,217.01999999999998,Cluster #1
14688.0,8,289,3705.92,Cluster #2
14689.0,209,12,104.85,Cluster #1
14690.0,44,45,299.4,Cluster #0
14691.0,31,67,1861.94,Cluster #2
14692.0,137,66,558.55,Cluster #0
14693.0,265,7,45.4,Cluster #1
14696.0,4,113,1750.74,Cluster #2
14697.0,218,16,96.56,Cluster #1
14698.0,2,186,1049.07,Cluster #2
14699.0,214,8,109.13000000000001,Cluster #1
14700.0,32,91,1344.33,Cluster #0
14701.0,11,297,1702.59,Cluster #2
14702.0,1,286,2345.54,Cluster #2
14703.0,15,22,318.17,Cluster #0
14704.0,20,377,1290.78,Cluster #2
14708.0,3,22,525.81,Cluster #0
14709.0,15,171,4341.82,Cluster #2
14710.0,14,131,541.63,Cluster #2
14711.0,10,315,1786.67,Cluster #2
14712.0,29,23,851.73,Cluster #0
14713.0,9,318,2147.15,Cluster #2
14714.0,24,7,46.9,Cluster #1
14715.0,25,62,687.23,Cluster #0
14716.0,43,45,213.85,Cluster #0
14719.0,2,223,1450.89,Cluster #2
14720.0,6,26,443.16,Cluster #0
14722.0,147,25,154.57,Cluster #1
14723.0,10,247,992.34,Cluster #2
14725.0,25,36,450.83,Cluster #0
14727.0,274,7,116.03,Cluster #1
14729.0,374,69,290.79,Cluster #0
14730.0,1,428,1469.07,Cluster #2
14731.0,47,42,346.13,Cluster #0
14732.0,8,126,2177.19,Cluster #2
14733.0,16,120,4398.04,Cluster #2
14735.0,4,148,4182.42,Cluster #2
14737.0,4,11,530.35,Cluster #0
14738.0,43,49,1154.7,Cluster #0
14739.0,20,24,745.38,Cluster #0
14740.0,197,83,1283.86,Cluster #0
14741.0,12,56,1270.34,Cluster #2
14744.0,16,18,416.48,Cluster #0
14745.0,113,63,1085.5,Cluster #0
14747.0,249,11,176.95000000000002,Cluster #1
14748.0,29,82,1330.09,Cluster #0
14752.0,44,3,129.0,Cluster #1
14753.0,87,28,526.75,Cluster #0
14754.0,45,39,608.3,Cluster #0
14755.0,10,192,4106.17,Cluster #2
14756.0,15,32,577.36,Cluster #0
14757.0,75,18,395.5,Cluster #0
14758.0,145,41,711.82,Cluster #0
14759.0,5,70,1073.07,Cluster #2
14760.0,297,5,89.2,Cluster #1
14761.0,59,11,255.9,Cluster #1
14762.0,264,20,277.12,Cluster #1
14764.0,47,3,79.8,Cluster #1
14765.0,29,35,159.76,Cluster #0
14766.0,8,126,2282.42,Cluster #2
14768.0,17,5,192.60000000000002,Cluster #1
14769.0,3,955,8261.2,Cluster #2
14770.0,232,41,622.37,Cluster #0
14772.0,112,8,126.50999999999999,Cluster #1
14775.0,58,55,879.42,Cluster #0
14776.0,51,84,1239.54,Cluster #0
14778.0,127,33,691.0600000000001,Cluster #0
14779.0,281,30,187.55,Cluster #1
14780.0,55,25,400.88,Cluster #0
14782.0,320,5,110.10000000000001,Cluster #1
14784.0,26,13,231.32000000000002,Cluster #1
14785.0,15,2,39.480000000000004,Cluster #1
14788.0,7,28,593.82,Cluster #0
14789.0,29,5,169.2,Cluster #1
14790.0,17,39,554.46,Cluster #0
14792.0,64,2,6.2,Cluster #1
14793.0,21,14,228.99,Cluster #0
14794.0,3,68,1060.06,Cluster #2
14795.0,166,1,4.25,Cluster #1
14796.0,1,1089,7082.7300000000005,Cluster #2
14798.0,53,12,173.74,Cluster #1
14799.0,51,5,32.720000000000006,Cluster #1
14800.0,48,349,3555.27,Cluster #2
14801.0,61,56,180.84,Cluster #0
14803.0,162,38,279.45,Cluster #0
14804.0,9,9,224.82,Cluster #0
14805.0,15,28,296.45,Cluster #0
14806.0,75,4,66.0,Cluster #1
14808.0,40,192,1361.85,Cluster #2
14810.0,41,250,2035.53,Cluster #2
14813.0,370,26,110.93,Cluster #1
14815.0,37,51,737.22,Cluster #0
14816.0,197,1,11.9,Cluster #1
14817.0,200,58,962.08,Cluster #0
14818.0,74,40,390.05,Cluster #0
14819.0,64,11,176.07,Cluster #1
14820.0,21,25,423.79,Cluster #0
14821.0,367,2,48.800000000000004,Cluster #1
14823.0,180,59,217.18,Cluster #0
14824.0,10,24,711.71,Cluster #0
14825.0,4,114,1979.3100000000002,Cluster #2
14828.0,254,1,10.08,Cluster #1
14829.0,29,40,650.83,Cluster #0
14830.0,53,38,180.63,Cluster #0
14834.0,18,55,1249.42,Cluster #0
14836.0,10,6,102.44999999999999,Cluster #1
14837.0,90,105,1613.5,Cluster #0
14840.0,268,4,62.85,Cluster #1
14841.0,53,117,2687.08,Cluster #2
14842.0,44,128,2250.64,Cluster #2
14844.0,64,111,1986.51,Cluster #0
14847.0,149,10,218.4,Cluster #1
14849.0,22,347,6635.39,Cluster #2
14850.0,312,20,317.25,Cluster #1
14851.0,23,25,416.55,Cluster #0
14852.0,58,119,2228.7400000000002,Cluster #2
14853.0,24,5,88.5,Cluster #1
14854.0,78,110,1821.58,Cluster #0
14855.0,135,7,91.85,Cluster #1
14856.0,36,56,899.09,Cluster #0
14857.0,60,48,931.17,Cluster #0
14859.0,13,52,1190.54,Cluster #2
14860.0,19,10,149.44,Cluster #1
14861.0,52,4,83.37,Cluster #1
14862.0,26,40,727.62,Cluster #0
14863.0,29,11,266.76,Cluster #1
14865.0,7,3,43.08,Cluster #1
14866.0,11,24,316.72,Cluster #0
14867.0,186,28,517.78,Cluster #0
14868.0,3,134,2629.2400000000002,Cluster #2
14869.0,9,61,599.02,Cluster #2
14870.0,262,13,327.25,Cluster #1
14871.0,3,93,501.28000000000003,Cluster #2
14873.0,210,20,346.93,Cluster #1
14875.0,108,37,788.1500000000001,Cluster #0
14878.0,13,116,1259.39,Cluster #2
14880.0,77,36,525.09,Cluster #0
14881.0,20,15,221.2,Cluster #0
14882.0,27,10,510.20000000000005,Cluster #0
14883.0,19,51,727.75,Cluster #0
14885.0,132,3,102.0,Cluster #1
14886.0,253,17,325.0,Cluster #1
14888.0,207,20,369.2,Cluster #1
14889.0,336,10,135.9,Cluster #1
14890.0,254,7,125.65,Cluster #1
14891.0,148,28,468.1,Cluster #0
14893.0,10,62,1044.63,Cluster #2
14894.0,85,22,614.95,Cluster #0
14895.0,8,402,8175.24,Cluster #2
14896.0,205,42,457.82,Cluster #0
14897.0,8,33,672.58,Cluster #0
14898.0,23,98,881.02,Cluster #0
14901.0,11,83,1040.31,Cluster #2
14902.0,26,18,299.66,Cluster #0
14903.0,21,323,2386.43,Cluster #2
14904.0,2,49,577.12,Cluster #2
14905.0,158,14,371.35,Cluster #1
14907.0,3,144,2998.58,Cluster #2
14908.0,74,6,135.3,Cluster #1
14910.0,3,26,374.65,Cluster #0
14911.0,1,4488,84980.89,Cluster #2
14912.0,17,16,323.77,Cluster #0
14913.0,36,72,995.12,Cluster #0
14915.0,91,11,281.98,Cluster #1
14916.0,71,69,1165.71,Cluster #0
14918.0,116,39,1308.89,Cluster #0
14920.0,213,46,780.25,Cluster #0
14921.0,30,75,1255.23,Cluster #0
14923.0,51,37,629.6,Cluster #0
14924.0,246,8,168.05,Cluster #1
14929.0,32,10,172.88,Cluster #1
14930.0,109,92,1503.6100000000001,Cluster #0
14931.0,5,36,790.88,Cluster #2
14932.0,366,7,140.43,Cluster #1
14934.0,82,68,1246.59,Cluster #0
14936.0,34,275,5469.07,Cluster #2
14937.0,57,31,1158.68,Cluster #0
14944.0,30,137,4288.900000000001,Cluster #2
14946.0,14,3,100.9,Cluster #1
14947.0,72,13,275.82,Cluster #1
14948.0,23,57,927.11,Cluster #0
14950.0,19,12,243.5,Cluster #0
14951.0,79,18,259.52,Cluster #1
14952.0,60,105,4315.92,Cluster #2
14953.0,25,49,202.59,Cluster #0
14954.0,12,69,186.2,Cluster #0
14957.0,253,12,58.49,Cluster #1
14958.0,147,29,213.88,Cluster #1
14959.0,64,57,609.54,Cluster #0
14960.0,8,24,188.12,Cluster #0
14961.0,11,288,6021.2300000000005,Cluster #2
14962.0,271,1,14.850000000000001,Cluster #1
14963.0,10,173,983.63,Cluster #2
14964.0,247,10,81.75,Cluster #1
14965.0,96,78,461.64,Cluster #0
14966.0,15,35,167.9,Cluster #0
14967.0,50,4,139.8,Cluster #1
14968.0,30,36,139.09,Cluster #0
14970.0,68,29,1465.51,Cluster #0
14971.0,35,137,808.7,Cluster #0
14972.0,128,13,53.47,Cluster #1
14973.0,107,25,465.4,Cluster #0
14974.0,37,16,79.99000000000001,Cluster #1
14975.0,57,4,38.65,Cluster #1
14976.0,57,63,625.0600000000001,Cluster #0
14978.0,72,157,1079.27,Cluster #0
14981.0,246,8,102.12,Cluster #1
14984.0,19,28,89.57000000000001,Cluster #1
14985.0,198,81,263.34,Cluster #0
14988.0,212,38,305.29,Cluster #0
14995.0,39,57,203.43,Cluster #0
14997.0,46,11,234.32,Cluster #1
14998.0,170,70,341.87,Cluster #0
15000.0,48,74,443.42,Cluster #0
15002.0,116,111,1525.66,Cluster #0
15004.0,147,135,823.6,Cluster #0
15005.0,16,1057,5609.06,Cluster #2
15006.0,51,128,434.98,Cluster #0
15007.0,159,11,146.96,Cluster #1
15009.0,12,172,1159.28,Cluster #2
15010.0,36,17,263.19,Cluster #0
15012.0,54,116,343.19,Cluster #0
15014.0,43,32,175.17000000000002,Cluster #0
15016.0,173,14,100.24000000000001,Cluster #1
15017.0,34,19,115.63,Cluster #1
15018.0,39,21,275.36,Cluster #0
15019.0,267,64,225.85999999999999,Cluster #0
15021.0,9,417,1544.1200000000001,Cluster #2
15022.0,12,115,737.67,Cluster #2
15023.0,3,450,4488.74,Cluster #2
15024.0,10,135,1470.33,Cluster #2
15025.0,33,65,342.06,Cluster #0
15026.0,80,57,343.75,Cluster #0
15027.0,31,25,516.35,Cluster #0
15028.0,8,43,520.84,Cluster #0
15030.0,268,1,20.4,Cluster #1
15031.0,4,100,468.34000000000003,Cluster #2
15032.0,256,27,315.25,Cluster #1
15033.0,5,485,2287.15,Cluster #2
15034.0,16,339,3008.01,Cluster #2
15035.0,90,25,227.29000000000002,Cluster #1
15036.0,72,112,341.11,Cluster #0
15038.0,59,99,383.54,Cluster #0
15039.0,10,1262,13964.12,Cluster #2
15041.0,170,64,151.48,Cluster #0
15042.0,199,3,46.68,Cluster #1
15044.0,19,332,5448.25,Cluster #2
15045.0,152,4,60.06,Cluster #1
15046.0,9,157,2332.68,Cluster #2
15047.0,270,21,329.7,Cluster #1
15048.0,65,85,281.3,Cluster #0
15049.0,274,2,40.050000000000004,Cluster #1
15050.0,25,60,982.29,Cluster #0
15051.0,23,134,1186.13,Cluster #2
15052.0,319,27,127.83,Cluster #1
15053.0,5,60,519.59,Cluster #2
15054.0,12,112,277.95,Cluster #0
15057.0,275,16,807.0,Cluster #0
15058.0,25,245,1836.89,Cluster #2
15059.0,41,216,1057.8700000000001,Cluster #2
15060.0,8,113,268.75,Cluster #0
15061.0,4,121,6687.17,Cluster #2
15062.0,71,52,912.38,Cluster #0
15063.0,213,2,70.19999999999999,Cluster #1
15065.0,38,125,2234.06,Cluster #2
15066.0,53,33,701.79,Cluster #0
15067.0,78,70,1277.2,Cluster #0
15068.0,46,96,453.45,Cluster #0
15069.0,179,54,825.48,Cluster #0
15071.0,94,19,601.82,Cluster #0
15073.0,10,54,1043.41,Cluster #2
15074.0,105,41,735.67,Cluster #0
15075.0,78,21,496.78,Cluster #0
15076.0,173,44,771.3,Cluster #0
15078.0,7,417,9220.62,Cluster #2
15079.0,213,43,610.5600000000001,Cluster #0
15081.0,22,26,378.7,Cluster #0
15083.0,257,3,62.699999999999996,Cluster #1
15087.0,282,13,220.06,Cluster #1
15088.0,21,46,825.52,Cluster #0
15089.0,10,127,1906.6100000000001,Cluster #2
15090.0,308,17,263.12,Cluster #1
15091.0,68,29,446.71,Cluster #0
15092.0,215,16,279.61,Cluster #1
15093.0,18,69,1807.28,Cluster #2
15095.0,104,33,796.74,Cluster #0
15096.0,43,10,206.89000000000001,Cluster #1
15097.0,4,23,215.08,Cluster #0
15099.0,84,18,238.70000000000002,Cluster #1
15101.0,9,5,120.13000000000001,Cluster #1
15103.0,31,32,573.46,Cluster #0
15104.0,197,44,571.49,Cluster #0
15105.0,18,93,1728.99,Cluster #2
15106.0,18,88,1235.45,Cluster #2
15107.0,330,8,104.10000000000001,Cluster #1
15108.0,142,47,983.5500000000001,Cluster #0
15109.0,246,20,327.15000000000003,Cluster #1
15110.0,24,25,620.4,Cluster #0
15111.0,29,72,1339.68,Cluster #0
15113.0,10,63,1590.19,Cluster #2
15114.0,30,191,2650.16,Cluster #2
15115.0,18,18,238.81,Cluster #0
15116.0,18,41,1092.68,Cluster #0
15117.0,15,73,1146.73,Cluster #2
15119.0,246,10,162.8,Cluster #1
15120.0,134,16,244.4,Cluster #1
15121.0,50,25,399.07,Cluster #0
15122.0,114,69,1286.28,Cluster #0
15123.0,7,92,1818.6299999999999,Cluster #2
15124.0,23,11,126.5,Cluster #1
15125.0,61,49,2362.7,Cluster #0
15127.0,66,15,346.53,Cluster #0
15128.0,60,90,1307.74,Cluster #0
15129.0,50,64,1583.27,Cluster #0
15130.0,170,22,330.11,Cluster #1
15132.0,18,49,791.69,Cluster #0
15133.0,128,21,584.1800000000001,Cluster #0
15134.0,15,69,1299.55,Cluster #2
15135.0,239,9,139.05,Cluster #1
15136.0,3,67,1234.5,Cluster #2
15139.0,240,12,169.84,Cluster #1
15140.0,52,65,1604.01,Cluster #0
15142.0,46,22,430.52,Cluster #0
15143.0,226,13,239.55,Cluster #1
15144.0,8,200,5997.62,Cluster #2
15145.0,4,55,921.73,Cluster #2
15146.0,165,86,1164.52,Cluster #0
15147.0,240,22,382.0,Cluster #1
15148.0,11,20,301.29,Cluster #0
15149.0,134,13,327.45000000000005,Cluster #1
15150.0,17,302,4592.19,Cluster #2
15152.0,10,226,3794.9900000000002,Cluster #2
15153.0,31,18,251.82,Cluster #0
15154.0,75,64,170.08,Cluster #0
15156.0,1,49,762.39,Cluster #2
